Cut Edges,Presidential Democratic Districts,Presidential Republican Districts,Presidential Efficiency Gap,Governor Democratic Districts,Governor Republican Districts,Governor Efficiency Gap
813.0,3.0,5.0,-0.14467410252850157,3.0,5.0,-0.1412518081796723
813.0,3.0,5.0,-0.137800712731985,3.0,5.0,-0.13383812835794576
746.0,3.0,5.0,-0.137800712731985,3.0,5.0,-0.13383812835794576
792.0,3.0,5.0,-0.137800712731985,3.0,5.0,-0.13383812835794576
730.0,3.0,5.0,-0.137800712731985,3.0,5.0,-0.13383812835794576
722.0,2.0,6.0,-0.2691368537973805,3.0,5.0,-0.13383812835794576
754.0,2.0,6.0,-0.2691368537973805,3.0,5.0,-0.13383812835794576
711.0,3.0,5.0,-0.137800712731985,3.0,5.0,-0.13383812835794578
710.0,3.0,5.0,-0.13890436741179557,3.0,5.0,-0.13492274983039673
694.0,3.0,5.0,-0.1360398636244427,3.0,5.0,-0.1323159932609159
707.0,3.0,5.0,-0.1360398636244427,3.0,5.0,-0.1323159932609159
698.0,3.0,5.0,-0.13267521327964704,3.0,5.0,-0.12900257201508616
768.0,3.0,5.0,-0.13267521327964704,3.0,5.0,-0.12900257201508616
749.0,3.0,5.0,-0.13267521327964704,3.0,5.0,-0.12900257201508616
766.0,3.0,5.0,-0.13267521327964704,3.0,5.0,-0.12900257201508616
760.0,3.0,5.0,-0.14138226809213064,3.0,5.0,-0.13826785836317215
741.0,3.0,5.0,-0.14138226809213064,3.0,5.0,-0.13826785836317215
720.0,3.0,5.0,-0.14382684623810185,3.0,5.0,-0.14009045002437626
742.0,3.0,5.0,-0.147882322086978,3.0,5.0,-0.1441422232335005
754.0,3.0,5.0,-0.14892642816371238,3.0,5.0,-0.14517087721077104
695.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.2681767872082158
704.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.2681767872082158
696.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.2681767872082158
662.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.2681767872082158
661.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.2681767872082158
707.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.2681767872082158
683.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.2681767872082158
689.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.26817678720821575
641.0,2.0,6.0,-0.27520957714320976,2.0,6.0,-0.26817678720821575
648.0,2.0,6.0,-0.2720315946992487,2.0,6.0,-0.26487940049312986
660.0,2.0,6.0,-0.27363848135635055,2.0,6.0,-0.26651072310903373
674.0,2.0,6.0,-0.27363848135635055,2.0,6.0,-0.26651072310903373
685.0,2.0,6.0,-0.2733734437913639,2.0,6.0,-0.2666451077476479
695.0,2.0,6.0,-0.27401366840992886,2.0,6.0,-0.26731583887310517
689.0,2.0,6.0,-0.2636003764212215,2.0,6.0,-0.25667883659734714
712.0,2.0,6.0,-0.2636003764212215,2.0,6.0,-0.25667883659734714
743.0,2.0,6.0,-0.2636003764212215,3.0,5.0,-0.1354226460676654
728.0,3.0,5.0,-0.14017000663365267,3.0,5.0,-0.1354226460676654
718.0,3.0,5.0,-0.14017000663365267,3.0,5.0,-0.1354226460676654
689.0,3.0,5.0,-0.14003023711451537,3.0,5.0,-0.136397698246701
709.0,3.0,5.0,-0.14003023711451537,3.0,5.0,-0.136397698246701
749.0,3.0,5.0,-0.13787723114422795,3.0,5.0,-0.13386767836006513
700.0,3.0,5.0,-0.14345227626849325,3.0,5.0,-0.13909073586256482
687.0,3.0,5.0,-0.1530574967988769,3.0,5.0,-0.14891379481580747
700.0,3.0,5.0,-0.15703120902176765,3.0,5.0,-0.15255745104004945
702.0,3.0,5.0,-0.15664090341093165,3.0,5.0,-0.15237152683833047
723.0,3.0,5.0,-0.1553147899600438,3.0,5.0,-0.15103936210055371
698.0,3.0,5.0,-0.15433270082226438,3.0,5.0,-0.15031971708979341
710.0,3.0,5.0,-0.15433270082226438,3.0,5.0,-0.15031971708979344
722.0,3.0,5.0,-0.15312136498974097,3.0,5.0,-0.14924540352996343
733.0,3.0,5.0,-0.14724919393406458,3.0,5.0,-0.14338669141583757
779.0,3.0,5.0,-0.14724919393406458,3.0,5.0,-0.14338669141583754
778.0,3.0,5.0,-0.14724919393406458,3.0,5.0,-0.14338669141583754
814.0,3.0,5.0,-0.14724919393406458,3.0,5.0,-0.14338669141583754
811.0,3.0,5.0,-0.14724919393406458,3.0,5.0,-0.1433866914158375
832.0,4.0,4.0,-0.006834204964440536,3.0,5.0,-0.13120808354143218
901.0,3.0,5.0,-0.13998796686259082,3.0,5.0,-0.13667051368146327
903.0,3.0,5.0,-0.13998796686259082,3.0,5.0,-0.13667051368146327
899.0,3.0,5.0,-0.13998796686259082,3.0,5.0,-0.13667051368146327
863.0,3.0,5.0,-0.13990712886255996,3.0,5.0,-0.1361142681744724
876.0,3.0,5.0,-0.1406201693895497,3.0,5.0,-0.13680069880012066
822.0,3.0,5.0,-0.14426219897872603,3.0,5.0,-0.13966668028329185
830.0,3.0,5.0,-0.14426219897872603,3.0,5.0,-0.13966668028329185
816.0,3.0,5.0,-0.1486234399345891,3.0,5.0,-0.14384863861107355
798.0,2.0,6.0,-0.26981657179000634,3.0,5.0,-0.14384863861107355
789.0,2.0,6.0,-0.26981657179000634,3.0,5.0,-0.14384863861107355
791.0,2.0,6.0,-0.2685478471483007,3.0,5.0,-0.14241660230584174
803.0,2.0,6.0,-0.2685478471483007,3.0,5.0,-0.13966057189062753
863.0,2.0,6.0,-0.2619718918251801,3.0,5.0,-0.13344757300197324
847.0,2.0,6.0,-0.2619718918251801,3.0,5.0,-0.13344757300197324
830.0,2.0,6.0,-0.26282902145909504,3.0,5.0,-0.1339877839782205
800.0,2.0,6.0,-0.2598046929235896,3.0,5.0,-0.13398778397822048
793.0,2.0,6.0,-0.2598046929235896,3.0,5.0,-0.13398778397822048
778.0,2.0,6.0,-0.2598046929235896,3.0,5.0,-0.13466963330937062
776.0,2.0,6.0,-0.2598046929235896,3.0,5.0,-0.13455013787787568
780.0,2.0,6.0,-0.26749726168988447,3.0,5.0,-0.14233566610303994
787.0,2.0,6.0,-0.25779546751824256,3.0,5.0,-0.13240303785638152
741.0,2.0,6.0,-0.2597448357785286,3.0,5.0,-0.13486281122737817
733.0,2.0,6.0,-0.2594387621295568,3.0,5.0,-0.13515334165347292
747.0,2.0,6.0,-0.2610718748553709,3.0,5.0,-0.13648955254878373
780.0,3.0,5.0,-0.14072846762623223,3.0,5.0,-0.1364895525487837
802.0,3.0,5.0,-0.14072846762623223,3.0,5.0,-0.13648955254878364
770.0,3.0,5.0,-0.14072846762623223,3.0,5.0,-0.13648955254878364
773.0,3.0,5.0,-0.14394686907020873,3.0,5.0,-0.13929965554574122
762.0,3.0,5.0,-0.14394686907020873,3.0,5.0,-0.13929965554574125
795.0,3.0,5.0,-0.13996698600762097,3.0,5.0,-0.13479127998496218
776.0,3.0,5.0,-0.14479350827663875,3.0,5.0,-0.13931759894919257
786.0,4.0,4.0,-0.015934650807608645,4.0,4.0,-0.010670268144988474
756.0,4.0,4.0,-0.015934650807608645,4.0,4.0,-0.010670268144988462
775.0,4.0,4.0,-0.013774548371669675,4.0,4.0,-0.00847391920763881
756.0,3.0,5.0,-0.1350762870057543,3.0,5.0,-0.12815350543475124
764.0,3.0,5.0,-0.14313663781799107,3.0,5.0,-0.13611426817447222
748.0,3.0,5.0,-0.14313663781799107,3.0,5.0,-0.13611426817447222
783.0,3.0,5.0,-0.13871245429721848,3.0,5.0,-0.1322415472253197
749.0,3.0,5.0,-0.145239042902763,3.0,5.0,-0.13810674950665164
750.0,3.0,5.0,-0.1426883263140032,3.0,5.0,-0.13556413106014578
763.0,3.0,5.0,-0.1426883263140032,3.0,5.0,-0.13556413106014575
738.0,3.0,5.0,-0.1426883263140032,3.0,5.0,-0.13556413106014575
720.0,3.0,5.0,-0.1426883263140032,3.0,5.0,-0.13556413106014578
762.0,3.0,5.0,-0.1426883263140032,3.0,5.0,-0.13556413106014578
735.0,3.0,5.0,-0.1426883263140032,3.0,5.0,-0.13556413106014578
724.0,3.0,5.0,-0.1426883263140032,3.0,5.0,-0.13556413106014578
773.0,3.0,5.0,-0.14217213557334815,3.0,5.0,-0.13526940111409436
779.0,3.0,5.0,-0.14217213557334815,3.0,5.0,-0.13526940111409436
709.0,3.0,5.0,-0.1423621974360161,3.0,5.0,-0.13515257810439002
702.0,3.0,5.0,-0.1423621974360161,3.0,5.0,-0.13515257810439002
707.0,3.0,5.0,-0.15338671109671248,3.0,5.0,-0.146635974538692
717.0,3.0,5.0,-0.15338671109671248,3.0,5.0,-0.146635974538692
704.0,3.0,5.0,-0.1449780163835794,3.0,5.0,-0.13760013469005816
708.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
760.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
726.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
745.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
722.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
718.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
720.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
738.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
772.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
760.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236472
684.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236475
671.0,3.0,5.0,-0.14079449561099028,3.0,5.0,-0.13393853506236475
677.0,3.0,5.0,-0.14525292729208128,3.0,5.0,-0.13847936145917272
677.0,3.0,5.0,-0.14229370111537928,3.0,5.0,-0.13538927832013087
693.0,3.0,5.0,-0.14229370111537928,3.0,5.0,-0.1353892783201308
678.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.142630777823633
742.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.142630777823633
751.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.142630777823633
717.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.142630777823633
697.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.142630777823633
687.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.142630777823633
683.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.14263077782363306
672.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.14263077782363306
673.0,3.0,5.0,-0.1499828759198408,3.0,5.0,-0.14263077782363306
705.0,3.0,5.0,-0.14567192730750836,3.0,5.0,-0.1384167504343639
671.0,3.0,5.0,-0.14567192730750836,3.0,5.0,-0.1384167504343639
657.0,3.0,5.0,-0.1551376868607396,3.0,5.0,-0.14812336815244403
643.0,3.0,5.0,-0.14977275882815755,3.0,5.0,-0.14274149244067308
649.0,3.0,5.0,-0.14977275882815755,3.0,5.0,-0.14274149244067308
658.0,3.0,5.0,-0.15417009919624813,3.0,5.0,-0.14695055676090238
652.0,3.0,5.0,-0.1459227719411919,3.0,5.0,-0.1391199791398388
674.0,3.0,5.0,-0.1459227719411919,3.0,5.0,-0.13911997913983876
639.0,3.0,5.0,-0.13764921861742335,3.0,5.0,-0.13043804429119138
623.0,3.0,5.0,-0.13764921861742335,3.0,5.0,-0.13043804429119138
617.0,3.0,5.0,-0.13946128569445088,3.0,5.0,-0.1322575817560634
639.0,3.0,5.0,-0.13920241896916122,3.0,5.0,-0.13178685374637242
640.0,3.0,5.0,-0.13920241896916122,3.0,5.0,-0.13178685374637242
653.0,3.0,5.0,-0.13920241896916122,3.0,5.0,-0.13178685374637242
668.0,3.0,5.0,-0.13920241896916122,3.0,5.0,-0.13178685374637236
681.0,3.0,5.0,-0.137317535983709,3.0,5.0,-0.1301784376029596
677.0,3.0,5.0,-0.14204625044352912,3.0,5.0,-0.1347879834172408
682.0,3.0,5.0,-0.14204625044352912,3.0,5.0,-0.1347879834172408
683.0,3.0,5.0,-0.14066953610712576,3.0,5.0,-0.13407062905372924
746.0,3.0,5.0,-0.13327995556995417,3.0,5.0,-0.12734719760306615
722.0,3.0,5.0,-0.12649943691087764,3.0,5.0,-0.11999689235523141
697.0,3.0,5.0,-0.1323089739436294,3.0,5.0,-0.1257624514812273
788.0,3.0,5.0,-0.1323089739436294,3.0,5.0,-0.1257624514812273
794.0,3.0,5.0,-0.1322626926459018,2.0,6.0,-0.24508379378524442
794.0,3.0,5.0,-0.1322626926459018,2.0,6.0,-0.24508379378524442
820.0,3.0,5.0,-0.1365832060597646,2.0,6.0,-0.24966242587542117
826.0,3.0,5.0,-0.1365832060597646,2.0,6.0,-0.24966242587542126
727.0,3.0,5.0,-0.1365832060597646,2.0,6.0,-0.24966242587542123
720.0,3.0,5.0,-0.1365832060597646,2.0,6.0,-0.24966242587542123
740.0,3.0,5.0,-0.1393779793585412,2.0,6.0,-0.25305101905790095
716.0,3.0,5.0,-0.13560852192962158,2.0,6.0,-0.2484772910768322
726.0,3.0,5.0,-0.13560852192962158,2.0,6.0,-0.24847729107683225
690.0,3.0,5.0,-0.13560852192962158,2.0,6.0,-0.24847729107683225
729.0,3.0,5.0,-0.13560852192962158,2.0,6.0,-0.24847729107683225
686.0,3.0,5.0,-0.13560852192962158,2.0,6.0,-0.24847729107683225
707.0,3.0,5.0,-0.13560852192962158,2.0,6.0,-0.24847729107683228
702.0,3.0,5.0,-0.13523919717375543,2.0,6.0,-0.24921640658921
738.0,3.0,5.0,-0.13208435537865815,2.0,6.0,-0.2446893240758967
727.0,3.0,5.0,-0.13070486416439117,2.0,6.0,-0.24268576126825517
716.0,3.0,5.0,-0.13070486416439117,2.0,6.0,-0.24268576126825517
706.0,3.0,5.0,-0.13393097915798893,2.0,6.0,-0.2464733464946491
716.0,3.0,5.0,-0.13446074574597738,2.0,6.0,-0.24690322462839762
721.0,3.0,5.0,-0.13336573024174264,2.0,6.0,-0.2458370349556583
717.0,3.0,5.0,-0.13179401737091376,2.0,6.0,-0.24396557615313996
676.0,3.0,5.0,-0.14372533592508602,2.0,6.0,-0.25638966505774086
692.0,3.0,5.0,-0.1460801283534657,2.0,6.0,-0.25942126771824064
700.0,3.0,5.0,-0.1460801283534657,2.0,6.0,-0.25942126771824064
651.0,3.0,5.0,-0.1426787615124728,2.0,6.0,-0.255469588412684
670.0,3.0,5.0,-0.14435722991006,2.0,6.0,-0.255469588412684
708.0,3.0,5.0,-0.14063096835901945,2.0,6.0,-0.2512284550309674
685.0,3.0,5.0,-0.13560296817389425,2.0,6.0,-0.24615390782511803
656.0,3.0,5.0,-0.13560296817389425,2.0,6.0,-0.24615390782511803
640.0,3.0,5.0,-0.1393449653661622,2.0,6.0,-0.25036411746897175
624.0,3.0,5.0,-0.14701377639962357,2.0,6.0,-0.2577193857858463
617.0,3.0,5.0,-0.14701377639962357,2.0,6.0,-0.25771938578584624
641.0,3.0,5.0,-0.14701377639962357,2.0,6.0,-0.25771938578584624
731.0,4.0,4.0,-0.021486246741025283,3.0,5.0,-0.13427716908069062
743.0,4.0,4.0,-0.02204439919162,3.0,5.0,-0.1347517148357965
725.0,4.0,4.0,-0.02204439919162,3.0,5.0,-0.1347517148357965
672.0,3.0,5.0,-0.1453013683837028,3.0,5.0,-0.1347517148357965
722.0,3.0,5.0,-0.1453013683837028,3.0,5.0,-0.1347517148357965
739.0,3.0,5.0,-0.1453013683837028,3.0,5.0,-0.13247366614656217
712.0,2.0,6.0,-0.27353203437157714,3.0,5.0,-0.14253533418825348
697.0,2.0,6.0,-0.27353203437157714,3.0,5.0,-0.1362551429802921
716.0,2.0,6.0,-0.27942642045016275,3.0,5.0,-0.14204093615698843
714.0,2.0,6.0,-0.27942642045016275,3.0,5.0,-0.14204093615698843
725.0,2.0,6.0,-0.2702562441184184,3.0,5.0,-0.13342924782398044
677.0,2.0,6.0,-0.2702562441184184,3.0,5.0,-0.13342924782398044
711.0,2.0,6.0,-0.2604001789543512,2.0,6.0,-0.25376420153572615
704.0,2.0,6.0,-0.2604001789543512,2.0,6.0,-0.25376420153572615
777.0,2.0,6.0,-0.25529350056308914,2.0,6.0,-0.24817883999332646
770.0,2.0,6.0,-0.2651600561546412,2.0,6.0,-0.2582000399336165
834.0,2.0,6.0,-0.2651600561546412,2.0,6.0,-0.2582000399336165
823.0,2.0,6.0,-0.2651600561546412,2.0,6.0,-0.2582000399336165
761.0,2.0,6.0,-0.25537187022724117,2.0,6.0,-0.24844684572147127
815.0,2.0,6.0,-0.25537187022724117,2.0,6.0,-0.24844684572147127
762.0,2.0,6.0,-0.255931873929745,2.0,6.0,-0.24902943367182664
706.0,2.0,6.0,-0.255931873929745,2.0,6.0,-0.24902943367182664
767.0,2.0,6.0,-0.25995402724425726,2.0,6.0,-0.25358956235857505
770.0,2.0,6.0,-0.25995402724425726,2.0,6.0,-0.25358956235857505
770.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.257492443496508
759.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.25749244349650807
749.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.257492443496508
749.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.25749244349650774
769.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.25749244349650774
772.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.25749244349650774
778.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.2574924434965078
793.0,2.0,6.0,-0.2642298020703167,2.0,6.0,-0.25749244349650774
850.0,2.0,6.0,-0.2624621650391077,2.0,6.0,-0.25559578757424944
807.0,2.0,6.0,-0.2630647475355209,2.0,6.0,-0.2559559691785774
828.0,2.0,6.0,-0.26493852300951853,3.0,5.0,-0.13277063739485395
829.0,2.0,6.0,-0.26493852300951853,3.0,5.0,-0.13277063739485395
845.0,2.0,6.0,-0.26493852300951853,3.0,5.0,-0.13277063739485395
769.0,2.0,6.0,-0.26493852300951853,2.0,6.0,-0.25822332818064914
743.0,2.0,6.0,-0.26493852300951853,2.0,6.0,-0.25822332818064914
745.0,2.0,6.0,-0.26493852300951853,2.0,6.0,-0.25822332818064914
752.0,2.0,6.0,-0.26493852300951853,2.0,6.0,-0.25822332818064914
734.0,2.0,6.0,-0.26007343299239444,2.0,6.0,-0.253128165149558
746.0,2.0,6.0,-0.26007343299239444,2.0,6.0,-0.25312816514955805
741.0,2.0,6.0,-0.26007343299239444,2.0,6.0,-0.25312816514955805
723.0,2.0,6.0,-0.2636435722991006,2.0,6.0,-0.2566737053166299
703.0,2.0,6.0,-0.2636435722991006,2.0,6.0,-0.2566737053166299
718.0,2.0,6.0,-0.25906882028972095,2.0,6.0,-0.2522817709910136
700.0,2.0,6.0,-0.25906882028972095,2.0,6.0,-0.2522817709910137
730.0,2.0,6.0,-0.25965196464108853,2.0,6.0,-0.25312511095322565
687.0,2.0,6.0,-0.25965196464108853,2.0,6.0,-0.25312511095322565
693.0,2.0,6.0,-0.25965196464108853,2.0,6.0,-0.2531251109532256
700.0,2.0,6.0,-0.25965196464108853,2.0,6.0,-0.2531251109532256
657.0,2.0,6.0,-0.26468983816972896,2.0,6.0,-0.2576235603759252
687.0,2.0,6.0,-0.261943197420589,2.0,6.0,-0.25566314810523333
699.0,2.0,6.0,-0.27173601147776183,2.0,6.0,-0.2663505446204722
691.0,2.0,6.0,-0.27280757779114795,2.0,6.0,-0.26757985864415823
709.0,2.0,6.0,-0.27280757779114795,3.0,5.0,-0.14820189223272573
746.0,2.0,6.0,-0.27280757779114795,3.0,5.0,-0.13957248890838547
750.0,2.0,6.0,-0.26565248916246276,3.0,5.0,-0.1320400772042464
748.0,2.0,6.0,-0.26625630582681536,2.0,6.0,-0.25958358088950995
734.0,2.0,6.0,-0.26625630582681536,2.0,6.0,-0.25958358088951
762.0,3.0,5.0,-0.13213804168402216,2.0,6.0,-0.25958358088951
723.0,3.0,5.0,-0.13251847395134292,2.0,6.0,-0.2595182974429105
737.0,3.0,5.0,-0.13251847395134292,2.0,6.0,-0.2595182974429105
749.0,3.0,5.0,-0.13251847395134292,2.0,6.0,-0.252477611348247
746.0,3.0,5.0,-0.13251847395134292,2.0,6.0,-0.25040269664234155
742.0,3.0,5.0,-0.1318779407907931,2.0,6.0,-0.25040269664234155
741.0,3.0,5.0,-0.1283929590719057,2.0,6.0,-0.2504026966423415
773.0,3.0,5.0,-0.12212832261149936,2.0,6.0,-0.2504026966423415
728.0,3.0,5.0,-0.12673547152928835,2.0,6.0,-0.2555650619753056
711.0,3.0,5.0,-0.12673547152928835,2.0,6.0,-0.2555650619753056
708.0,2.0,6.0,-0.26228629610774284,2.0,6.0,-0.25556506197530554
722.0,2.0,6.0,-0.26228629610774284,2.0,6.0,-0.25556506197530554
728.0,2.0,6.0,-0.26287962234461054,2.0,6.0,-0.2563205937929685
727.0,2.0,6.0,-0.26287962234461054,2.0,6.0,-0.25632059379296857
715.0,2.0,6.0,-0.26287962234461054,2.0,6.0,-0.2563205937929685
682.0,2.0,6.0,-0.26111229385538637,2.0,6.0,-0.25421049597476014
706.0,2.0,6.0,-0.25590101973125995,2.0,6.0,-0.24874043034389895
688.0,2.0,6.0,-0.25590101973125995,2.0,6.0,-0.24874043034389895
690.0,2.0,6.0,-0.257672667808272,2.0,6.0,-0.25091845410325553
706.0,2.0,6.0,-0.257672667808272,2.0,6.0,-0.25091845410325553
714.0,2.0,6.0,-0.257672667808272,2.0,6.0,-0.25091845410325553
732.0,2.0,6.0,-0.257672667808272,2.0,6.0,-0.25091845410325553
738.0,2.0,6.0,-0.257672667808272,2.0,6.0,-0.25091845410325553
741.0,2.0,6.0,-0.257672667808272,2.0,6.0,-0.2509184541032556
736.0,2.0,6.0,-0.2532873605775906,2.0,6.0,-0.2466021111368598
755.0,2.0,6.0,-0.2518119128060351,2.0,6.0,-0.24507577651987317
739.0,2.0,6.0,-0.25879452646518875,2.0,6.0,-0.252035144637194
781.0,2.0,6.0,-0.2591873004119036,2.0,6.0,-0.25291895270080683
796.0,3.0,5.0,-0.12461949059718301,3.0,5.0,-0.1154556841838823
837.0,3.0,5.0,-0.12461949059718301,3.0,5.0,-0.1154556841838823
802.0,3.0,5.0,-0.12272103176439735,3.0,5.0,-0.11359071554856964
797.0,3.0,5.0,-0.12272103176439735,3.0,5.0,-0.11359071554856964
741.0,3.0,5.0,-0.12272103176439735,3.0,5.0,-0.11359071554856964
751.0,3.0,5.0,-0.12272103176439735,3.0,5.0,-0.11359071554856964
737.0,3.0,5.0,-0.1181654093580784,3.0,5.0,-0.10862611941067726
745.0,3.0,5.0,-0.11819873189244226,3.0,5.0,-0.10809927054338322
744.0,3.0,5.0,-0.11819873189244226,3.0,5.0,-0.10809927054338322
735.0,3.0,5.0,-0.11819873189244226,3.0,5.0,-0.1080992705433832
747.0,3.0,5.0,-0.11819873189244226,3.0,5.0,-0.1080992705433832
771.0,3.0,5.0,-0.11819873189244226,3.0,5.0,-0.1080992705433832
832.0,3.0,5.0,-0.11819873189244226,3.0,5.0,-0.1080992705433832
782.0,3.0,5.0,-0.11819873189244226,3.0,5.0,-0.10809927054338318
743.0,3.0,5.0,-0.12137640579441848,3.0,5.0,-0.11074840408697259
721.0,3.0,5.0,-0.11648416408262754,3.0,5.0,-0.10601439977215654
720.0,3.0,5.0,-0.11648416408262754,3.0,5.0,-0.10601439977215654
781.0,4.0,4.0,0.0028339581308526557,4.0,4.0,0.011342330741211626
770.0,3.0,5.0,-0.14311072029126362,3.0,5.0,-0.13800710635131574
751.0,3.0,5.0,-0.14311072029126362,4.0,4.0,-0.016854773346181042
750.0,3.0,5.0,-0.14269912528347295,4.0,4.0,-0.016436348448677963
747.0,3.0,5.0,-0.14269912528347295,4.0,4.0,-0.016436348448677963
759.0,3.0,5.0,-0.14808102312522176,4.0,4.0,-0.021648334489473627
761.0,3.0,5.0,-0.14778945094953796,4.0,4.0,-0.02169643808170464
741.0,2.0,6.0,-0.2701587448512056,4.0,4.0,-0.01981543491564837
740.0,2.0,6.0,-0.2701587448512056,4.0,4.0,-0.018329568400062515
746.0,2.0,6.0,-0.2701587448512056,4.0,4.0,-0.018329568400062515
763.0,2.0,6.0,-0.2701587448512056,4.0,4.0,-0.018329568400062515
789.0,2.0,6.0,-0.2701587448512056,4.0,4.0,-0.018329568400062515
764.0,2.0,6.0,-0.2701587448512056,4.0,4.0,-0.018329568400062515
775.0,2.0,6.0,-0.2701587448512056,3.0,5.0,-0.14333171588185853
768.0,2.0,6.0,-0.2701587448512056,3.0,5.0,-0.1438875796143081
755.0,2.0,6.0,-0.2701587448512056,3.0,5.0,-0.14367569474376582
784.0,3.0,5.0,-0.14116844849662918,4.0,4.0,-0.01630315536935936
828.0,3.0,5.0,-0.14069452800789867,4.0,4.0,-0.015559076787942374
794.0,3.0,5.0,-0.1318754724549143,4.0,4.0,-0.015559076787942374
722.0,2.0,6.0,-0.25812869286188117,3.0,5.0,-0.13915204820132665
758.0,2.0,6.0,-0.25812869286188117,3.0,5.0,-0.13915204820132665
734.0,2.0,6.0,-0.26044676879406364,2.0,6.0,-0.25345610948072167
688.0,2.0,6.0,-0.26044676879406364,2.0,6.0,-0.25345610948072167
686.0,2.0,6.0,-0.26044676879406364,2.0,6.0,-0.25345610948072167
689.0,2.0,6.0,-0.26292528655836844,2.0,6.0,-0.25617052647091043
615.0,2.0,6.0,-0.26292528655836844,2.0,6.0,-0.25617052647091043
623.0,2.0,6.0,-0.26292528655836844,2.0,6.0,-0.25617052647091043
645.0,2.0,6.0,-0.24648863794140788,2.0,6.0,-0.24017188253408153
664.0,2.0,6.0,-0.24648863794140788,2.0,6.0,-0.24017188253408153
687.0,2.0,6.0,-0.2534271300967279,2.0,6.0,-0.2469316891879077
708.0,2.0,6.0,-0.25753845204486203,2.0,6.0,-0.25121787196552325
723.0,2.0,6.0,-0.25753845204486203,2.0,6.0,-0.25121787196552325
732.0,2.0,6.0,-0.25753845204486203,2.0,6.0,-0.25121787196552325
716.0,2.0,6.0,-0.25753845204486203,2.0,6.0,-0.2512178719655232
732.0,3.0,5.0,-0.1267687940636522,2.0,6.0,-0.25271213752102234
754.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.1390046402518442
693.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.1390046402518442
678.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.1390046402518442
667.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.1390046402518443
729.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.13900464025184425
752.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.13900464025184425
754.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.127597598725846
711.0,3.0,5.0,-0.1267687940636522,3.0,5.0,-0.127597598725846
692.0,2.0,6.0,-0.2737023495472146,3.0,5.0,-0.153132970709779
662.0,2.0,6.0,-0.2704385924314651,3.0,5.0,-0.14992595793931415
725.0,2.0,6.0,-0.2704385924314651,2.0,6.0,-0.26363345520849235
650.0,2.0,6.0,-0.2704385924314651,3.0,5.0,-0.1423528459574079
650.0,2.0,6.0,-0.2727387729285263,3.0,5.0,-0.14490424521836853
664.0,2.0,6.0,-0.2727387729285263,3.0,5.0,-0.14490424521836848
739.0,3.0,5.0,-0.14961046574412612,3.0,5.0,-0.14490424521836848
732.0,3.0,5.0,-0.14961046574412612,3.0,5.0,-0.14490424521836853
735.0,3.0,5.0,-0.14419092578022555,3.0,5.0,-0.13911997913983826
671.0,2.0,6.0,-0.2603915397787754,2.0,6.0,-0.2532087195778177
652.0,2.0,6.0,-0.2603915397787754,2.0,6.0,-0.2532087195778177
